cache_mb,capacity_gb,category,form_factor,interface,lighting,manufacturer,name,nvme,opendb_id,part_id,release_year,series,storage_type,variant
,4000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,KingSpec,KingSpec XG7000 4TB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,0c5a8cd6-0dd5-406c-b725-849e0a73ed2f,ssd_0113,,XG7000,SSD,4000GB
,240,ssd,"2.5""",SATA 6.0 Gb/s,,PNY,"PNY Prevail 240GB SSD 2.5"" SATA 6.0 Gb/s",False,0c61d426-8d4e-4404-98c0-d1d8145e4341,ssd_0114,,Prevail,SSD,240GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Lexar,Lexar Professional NM800PRO 1TB SSD M.2 PCIe 4.0 NVMe w/Heatsink,True,0c6d17ed-2f57-4d6a-beb7-9415dd24d398,ssd_0115,,Professional,SSD,1000GB
,512,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Western Digital,Western Digital SN530 512GB SSD M.2-2280 PCIe 3.0 NVMe,True,0c712287-8af6-4e96-a18a-0de740f174fa,ssd_0116,,SN530,SSD,512GB
,512,ssd,"2.5""",SATA 6.0 Gb/s,,TEAMGROUP,"TEAMGROUP T-Force Vulcan G 512GB SSD 2.5"" SATA",False,0c832d38-af50-4ea4-96d7-4c4eafa8e690,ssd_0117,,T-Force,SSD,512GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,TEAMGROUP,TEAMGROUP T-Create Expert 1TB SSD M.2-2280 PCIe 3.0 X4 NVMe,True,0c8b8995-cbae-4229-b356-14ec3776a1c2,ssd_0118,,T-Create,SSD,1000GB
,250,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Netac,Netac NV3000 250 GB SSD M.2-2280 PCIe 3.0 x4 NVMe,True,0c9c6e4e-2a32-4e2d-849a-2fe55ec42c8a,ssd_0119,,NV3000,SSD,250GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,SAMSUNG,"SAMSUNG 970 EVO PLUS M.2 2280 1TB PCIe Gen 3.0 x4, NVMe 1.3 V-NAND Internal Solid State Drive (SSD) MZ-V7S1T0B/AM",True,0c9f0982-b9f0-48cd-8c3f-b33865cfe2ad,ssd_0120,2019,970 EVO PLUS,SSD,
,128,ssd,"2.5""",SATA 6.0 Gb/s,,Transcend,"Transcend SSD230S 128GB 2.5"" SSD SATA 6.0 Gb/s",False,0cfc2bdf-aabd-49de-ad61-31f00cafacd9,ssd_0121,,SSD230S,SSD,128GB
,1024,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Sabrent,Rocket Q NVMe SSD,True,0d04ee84-2baf-4b4d-b88e-43e11d701d90,ssd_0122,2021,Rocket Q,SSD,1TB M.2 2280 PCIe 3.0 NVMe QLC SSD
,64,ssd,"2.5""",SATA 6.0 Gb/s,,Samsung,"Samsung 840 Pro 64GB SSD 2.5"" SATA 6.0 Gb/s",False,0d1f6ac7-7a49-43c6-8fa3-51ce4b0b5bdd,ssd_0123,,840,SSD,64GB
,480,ssd,"2.5""",SATA 6.0 Gb/s,,Crucial,"Crucial BX300 480GB SSD 2.5"" SATA",False,0d5b9474-fa45-44f6-9baf-c68bd3727432,ssd_0124,,BX300,SSD,480GB
,1000,ssd,M.2-2280,M.2 PCIe 5.0 x4,,TEAMGROUP,TEAMGROUP T-Force GE PRO AirFlow 1TB SSD M.2-2280 PCIe 5.0 NVMe,True,0d980765-22e5-45b1-bc5f-e21b15dd6772,ssd_0125,,T-Force,SSD,1000GB
,512,ssd,"2.5""",SATA 6.0 Gb/s,,Silicon Power,"Silicon Power A58 512 GB 2.5"" SSD SATA 6.0 Gb/s",False,0daf07a0-ef05-42de-b1af-7a5abd98b202,ssd_0126,,A58,SSD,512GB
,1000,ssd,"2.5""",SATA 6.0 Gb/s,,TEAMGROUP,"TEAMGROUP T-Force Delta Max RGB 1TB SSD 2.5"" SATA",False,0df971e2-320b-4c7f-b6b5-f7731e3fdcd0,ssd_0127,,T-Force,SSD,1000GB
,2000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Mushkin,Mushkin Pilot-E 2TB SSD M.2-2280 PCIe 3.0 X4 NVMe,True,0e0fc280-d095-4b64-a1f3-3cb61c793473,ssd_0128,,Pilot-E,SSD,2000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Corsair,Corsair MP600 CORE 2TB SSD M.2-2280 PCIe 4.0 X4 NVMe,True,0e23737a-43c9-43ea-92f8-f66cb01799f8,ssd_0129,,MP600,SSD,2000GB
,256,ssd,M.2-2280,M.2 PCIe 3.0 x4,,ADATA,ADATA XPG GAMMIX S11 Pro 256GB SSD M.2-2280 PCIe 3.0 X4 NVMe,True,0e408dd0-d000-4ee3-850b-fc82e8606722,ssd_0130,,XPG,SSD,256GB
,15000,ssd,"2.5""",SAS 12.0 Gb/s,,Seagate,"Seagate Nytro Enterprise 15.36TB SSD 2.5"" SAS 12.0 Gb/s",False,0e9029ec-dc73-4882-8cba-15e6ee2f97df,ssd_0131,,Nytro,SSD,15000GB
,2000,ssd,"2.5""",SATA 6.0 Gb/s,,TEAMGROUP,"TEAMGROUP T-Force Vulcan Z 2TB SSD 2.5"" SATA 6.0 Gb/s",False,0e9dee57-3b86-4f5c-9633-e9d653c1dc13,ssd_0132,,T-Force,SSD,2000GB
,256,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Transcend,Transcend 220S 256GB SSD M.2-2280 PCIe 3.0 x4 NVMe,True,0ea4b12d-c349-4909-b939-0d7553d14653,ssd_0133,,220S,SSD,256GB
,512,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Lenovo,Lenovo OPAL2 512GB M.2-2280 SSD PCIe 4.0 NVMe,True,0ec9cfe3-2e1b-4073-be66-cc5247b0229c,ssd_0134,,OPAL2,SSD,512GB
,250,ssd,M.2-2280,M.2 SATA,,Samsung,Samsung 850 Evo 250GB M.2-2280 SSD SATA,False,0eee8dc7-1f55-4c87-a824-5991cf2f6c92,ssd_0135,,850,SSD,250GB
,500,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Klevv,Klevv CRAS C910 500GB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,0f223a76-614c-4647-9f07-db8872905014,ssd_0136,,CRAS,SSD,500GB
,2000,ssd,M.2-2280,M.2 PCIe 5.0 x4,,MSI,MSI SPATIUM M560 2TB SSD M.2-2280 PCIe 5.0 x4 NVMe,True,0f2e5d9d-8cc2-476a-ab59-f6cce70779d0,ssd_0137,,SPATIUM,SSD,2000GB
,512,ssd,"2.5""",SATA 6.0 Gb/s,,TEAMGROUP,"TEAMGROUP EX2 512GB SSD 2.5"" SATA 6.0 Gb/s",False,0f30233c-e6f8-4c04-93f1-851ca3fd6915,ssd_0138,,EX2,SSD,512GB
,512,ssd,M.2-2242,M.2 PCIe 3.0 x4,,Inland,Inland TN325 512GB M.2-2242 SSD PCIe 3.0 X4 NVMe,True,0f70c65e-b63e-424f-b7c4-6cf758f9cc59,ssd_0139,,TN325,SSD,512GB
,1000,ssd,"2.5""",SATA 6.0 Gb/s,,Micron,"Micron 5200 Pro 1.92 TB 2.5"" SSD SATA 6.0 Gb/s",False,0f966ff2-05bd-43f8-8482-929e79f2ae62,ssd_0140,,5200,SSD,1000GB
,480,ssd,"2.5""",SATA 6.0 Gb/s,,Corsair,"Corsair Force GT 480 GB 2.5"" SSD SATA 6.0 Gb/s",False,0f9a8851-0e61-445f-92ea-1111db145a72,ssd_0141,,Force,SSD,480GB
,4000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,TEAMGROUP,TEAMGROUP MP44 4TB M.2-2280 SSD PCIe 4.0 x4 NVMe,True,0fa79ca5-4cfd-4f2b-836e-94aa6e1e8fe1,ssd_0142,,MP44,SSD,4000GB
,120,ssd,"2.5""",SATA 6.0 Gb/s,,OCZ,"OCZ Vertex 3 120GB SSD 2.5"" SATA",False,0fa86b16-be28-4737-a8ad-9c69345a3bab,ssd_0143,,Vertex,SSD,120GB
,2000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Western Digital,Western Digital Blue SN550 2TB SSD M.2 PCIe 3.0 X4 NVMe,True,0fb60171-8c7f-4196-ae98-73a970459abd,ssd_0144,,Blue,SSD,2000GB
,480,ssd,"2.5""",SATA 6.0 Gb/s,,Patriot,"Patriot Burst Elite 480 GB SSD 2.5"" SATA 6.0 Gb/s",False,0fc4fefc-da35-400e-8fa4-96239f24f797,ssd_0145,,Burst,SSD,480GB
,500,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Western Digital,Western Digital Black SN750 Rev2 500GB M.2 SSD PCIe 3.0 NVMe,True,0fd9b936-7937-46fb-850b-cb1ffaa1b6f0,ssd_0146,,Black,SSD,500GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Silicon Power,Silicon Power P34A80 1TB SSD M.2-2280 NVMe,True,0ffc0515-6fe2-4b93-90ab-1f21c9cf5be3,ssd_0147,,P34A80,SSD,1000GB
,32,ssd,"2.5""",SATA 3.0 Gb/s,,Crucial,"Crucial V4 32GB 2.5"" SSD SATA",False,1000e145-37ac-4c8a-9ce4-5061c67e8810,ssd_0148,,V4,SSD,32GB
,240,ssd,"2.5""",SATA 6.0 Gb/s,,Seagate,"Seagate BarraCuda Q1 240 GB SSD 2.5"" SATA 6.0 Gb/s",False,10112bae-d6fa-472c-a690-d0e6d324ea38,ssd_0149,,BarraCuda,SSD,240GB
,480,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Kingston,Kingston A1000 480GB SSD M.2-2280 PCIe 3.0 NVMe,True,101c591f-065e-477f-9672-175b6f85b803,ssd_0150,,A1000,SSD,480GB
,960,ssd,"2.5""",SATA 6.0 Gb/s,,Patriot,"Patriot Burst 960GB SSD 2.5"" SATA 6.0 Gb/s",False,1026404e-7a6b-468e-bb41-7804d64cb139,ssd_0151,,Burst,SSD,960GB
,30,ssd,"2.5""",SATA 6.0 Gb/s,,Kingston,"Kingston SSDNow 200 30GB SSD 2.5"" SATA",False,10286cbb-104e-46f5-813f-5e66309f7fb0,ssd_0152,,SSDNow,SSD,30GB
,256,ssd,"2.5""",SATA 6.0 Gb/s,,Samsung,"Samsung PM871b 256 GB SSD 2.5"" SATA 6.0 Gb/s",False,104e58dc-b5dd-481b-acfb-0a93483fb0f4,ssd_0153,,PM871b,SSD,256GB
,2000,ssd,PCIe,M.2 PCIe 3.0 x4,,Intel,Intel DC P3500 2TB SSD PCIe NVMe,True,105ad753-b7e8-4407-82b4-8b2e7618008f,ssd_0154,,DC,SSD,2000GB
,2000,ssd,M.2-2280,M.2 PCIe 5.0 x4,,Lexar,Lexar Professional NM1090 PRO 2TB SSD M.2-2280 PCIe 5.0 X4 NVMe,True,10606384-b997-460e-818c-82e0fd513283,ssd_0155,,Professional,SSD,2000GB
,2000,ssd,M.2-2280,M.2 PCIe 5.0 x4,,Seagate,Seagate FireCuda 540 2TB M.2 SSD PCIe 5.0 NVMe,True,1066fa44-6339-492d-9969-33b478be63b5,ssd_0156,,FireCuda,SSD,2000GB
,1000,ssd,"2.5""",SATA 6.0 Gb/s,,TEAMGROUP,"TEAMGROUP T-Force Delta Max RGB Lite 1TB SSD 2.5"" SATA 6.0 Gb/s",False,10828172-9d8a-4a25-9fde-47fa213b03d8,ssd_0157,,T-Force,SSD,1000GB
,128,ssd,"2.5""",SATA 6.0 Gb/s,,Apacer,"Apacer AS350 PANTHER 128GB SSD 2.5"" SATA",False,109bc9b1-f588-4a4d-bea3-0eec6f391ff3,ssd_0158,,AS350,SSD,128GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,ADATA,ADATA XPG SX6000 Pro 1TB SSD M.2-2280 PCIe 3.0 X4 NVMe,True,10ade466-77db-4b15-9fa8-4c29ffd1af67,ssd_0159,,XPG,SSD,1000GB
,2000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,TEAMGROUP,TEAMGROUP MP33 PRO 2TB M.2 SSD PCIe 3.0 NVMe,True,10b2b06b-25bd-4595-bd09-2f03d88886e5,ssd_0160,,MP33,SSD,2000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Corsair,Corsair MP600 2TB M.2-2280 SSD PCIe 4.0 X4 NVME,True,10cbd532-5d10-435f-92cd-585b67a9ffde,ssd_0161,,MP600,SSD,2000GB
,512,ssd,M.2-2280,M.2 PCIe 4.0 x4,,KingSpec,KingSpec XF 512GB SSD M.2 PCIe 4.0 NVMe,True,10cff327-2c23-4127-9980-d2ce43a43832,ssd_0162,,XF,SSD,512GB
,2000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,KIOXIA,KIOXIA EXCERIA PLUS 2TB M.2-2280 SSD PCIe 3.0 NVMe,True,10f13d75-ee38-48e8-96d1-bedf3116918a,ssd_0163,,EXCERIA,SSD,2000GB
,240,ssd,"2.5""",SATA 6.0 Gb/s,,KIOXIA,"KIOXIA EXCERIA 240 GB 2.5"" SSD SATA 6.0 Gb/s",False,1106af74-e143-4479-8f4a-acb7348593c0,ssd_0164,,EXCERIA,SSD,240GB
,64,ssd,"2.5""",SATA 3.0 Gb/s,,Intel,"Intel X25-E 64GB SSD 2.5"" SATA",False,11129e72-dac3-42e5-9a4b-26e6dad8355a,ssd_0165,,X25-E,SSD,64GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,ADATA,ADATA XPG SPECTRIX S40G RGB 1TB SSD M.2-2280 PCIe 3.0 NVMe,True,1119394e-868b-4cb0-864f-0fecdaccb772,ssd_0166,,XPG,SSD,1000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,TEAMGROUP,TEAMGROUP T-Force Cardea Z44Q 2TB M.2 SSD PCIe 4.0 NVMe,True,111a30e2-1b96-4270-b4f8-99e65976463e,ssd_0167,,T-Force,SSD,2000GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,PNY,PNY CS3140 1TB SSD M.2-2280 PCIe 4.0 X4 NVMe,True,1156120f-94fd-4f4c-bec8-d3fc8f6eb91f,ssd_0168,,CS3140,SSD,1000GB
,500,ssd,M.2-2280,M.2 PCIe 4.0 x4,,ADATA,ADATA Legend 800 500GB M.2-2280 SSD PCIe 4.0 X4 NVMe,True,11e55762-261a-416b-8bf6-a1e89812f76e,ssd_0169,,Legend,SSD,500GB
,4000,ssd,"2.5""",SATA 6.0 Gb/s,,Samsung,"Samsung 860 Evo 4TB SSD 2.5"" SATA",False,120d4c9b-4fc7-42e9-a10c-7eeb70a27df7,ssd_0170,,860,SSD,4000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Western Digital,Western Digital Blue SN580 2TB SSD M.2 PCIe 4.0 NVMe,True,12256a74-9588-442d-ace2-2598641de2a6,ssd_0171,,Blue,SSD,2000GB
,1000,ssd,"2.5""",SATA 6.0 Gb/s,,Samsung,"Samsung 840 Evo 1TB 2.5"" SSD SATA",False,1229bfbc-a918-4604-8564-07b3e6f4a04a,ssd_0172,,840,SSD,1000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,ADATA,ADATA LEGEND 900 2TB SSD M.2 NVMe PCIe 4.0,True,122fc53e-6019-446d-b445-695abbd041de,ssd_0173,,LEGEND,SSD,2000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,PNY,PNY XLR8 CS3140 w/Heatsink 2TB SSD M.2-2280 PCIe 4.0 NVMe,True,125295cd-0587-4bcf-9258-a6661b5b9ea4,ssd_0174,,XLR8,SSD,2000GB
,240,ssd,"2.5""",SATA 6.0 Gb/s,,Zotac,"Zotac T500 240GB SSD 2.5"" SATA",False,12570b01-d1d2-42a2-a948-a5e1afb31e87,ssd_0175,,T500,SSD,240GB
,1000,ssd,"2.5""",SATA 6.0 Gb/s,,TEAMGROUP,"TEAMGROUP CX2 1TB SSD 2.5"" SATA",False,125d02c9-0391-4299-a6ba-00a19f3f2870,ssd_0176,,CX2,SSD,1000GB
,1000,ssd,"2.5""",SATA 6.0 Gb/s,,Mushkin,"Mushkin Reactor 1TB SSD 2.5"" SATA",False,129ba479-83e0-4353-bbe9-d7d5ec17bfe9,ssd_0177,,Reactor,SSD,1000GB
,128,ssd,M.2-2280,M.2 SATA,,Intel,Intel 545s 128 GB M.2-2280 SSD SATA,False,12b2f9fb-7a6e-491c-a33f-4eea3e70897c,ssd_0178,,545s,SSD,128GB
,500,ssd,M.2-2280,M.2 SATA,,Western Digital,Western Digital Blue 500 GB SSD M.2-2280 SATA,False,12b4c31a-000c-46ad-976f-613769e01aa6,ssd_0179,,Blue,SSD,500GB
,2000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Patriot,Patriot P320 2TB M.2-2280 SSD PCIe 3.0 x4 NVMe,True,12e16e18-a6a0-4870-80e6-c26ba263d66d,ssd_0180,,P320,SSD,2000GB
,7000,ssd,"2.5""",SATA 6.0 Gb/s,,Samsung,"Samsung PM893 7.68 TB SSD 2.5"" SATA",False,13008e7a-918f-4f9e-b8a7-0b0de486e2d3,ssd_0181,,PM893,SSD,7000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Lexar,Lexar NM760 2TB M.2-2280 SSD PCIe 4.0 X4 NVMe,True,1300bf65-fb66-4baa-9a2e-bff13c96242a,ssd_0182,,NM760,SSD,2000GB
,500,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Crucial,Crucial P3 Plus 500GB M.2 SSD PCIe 4.0 NVMe,True,132460e0-7554-4093-a781-c4a4d3dcf1fd,ssd_0183,,P3,SSD,500GB
,480,ssd,"2.5""",SATA 6.0 Gb/s,,AMD,"AMD RADEON-R7SSD-480G 480GB SSD 2.5"" SATA 6.0 Gb/s",False,13590c30-24d1-4829-a2b8-03ff07b8d486,ssd_0184,,RADEON-R7SSD-480G,SSD,480GB
,960,ssd,"2.5""",SATA 6.0 Gb/s,,SanDisk,"SanDisk EXTREME PRO 960GB SSD 2.5"" SATA 6.0 Gb/s",False,135a2594-a79e-415a-9c6c-8b6ae507cfaa,ssd_0185,,EXTREME,SSD,960GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Corsair,Corsair MP600 ELITE PS5 2TB M.2 SSD PCIe 4.0 NVMe,True,13612290-adf2-4c7f-8acf-0955ef74bbe0,ssd_0186,,MP600,SSD,2000GB
,512,ssd,"2.5""",SATA 6.0 Gb/s,,Biwin,"Biwin CSE25A00001-512 512GB SSD 2.5"" SATA 6.0 Gb/s",False,137a8a94-c323-46e8-a793-6595d657fe1f,ssd_0187,,CSE25A00001-512,SSD,512GB
,4000,ssd,M.2-2280,M.2 PCIe 5.0 x4,,Crucial,Crucial T700 4TB SSD M.2 PCIe 5.0 NVMe,True,1380462c-6192-4d3f-bdf0-4a7429087a80,ssd_0188,,T700,SSD,4000GB
,2000,ssd,"2.5""",SATA 6.0 Gb/s,,Lexar,"Lexar NS100 2TB SSD 2.5"" SATA",False,13888829-b2ef-4aa1-bb86-045ff2c3ce61,ssd_0189,,NS100,SSD,2000GB
,2000,ssd,"2.5""",SATA 6.0 Gb/s,,Mushkin,"Mushkin Source 2TB 2.5"" SSD SATA",False,139ec025-d785-44ab-8c35-d01bffdb0bee,ssd_0190,,Source,SSD,2000GB
,2000,ssd,M.2-2280,M.2 PCIe 5.0 x4,,Corsair,Corsair MP700 Elite w/Heatsink 2TB SSD M.2-2280 PCIe 5.0 x4 NVMe,True,13a106bc-3ce5-4026-8fc3-474ac868528a,ssd_0191,,MP700,SSD,2000GB
,240,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Corsair,Corsair Force MP500 240GB SSD M.2 NVMe,True,13ec69d0-643c-4ee9-b8c9-0ae4e7625c29,ssd_0192,,Force,SSD,240GB
,1000,ssd,"2.5""",U.2,,Intel,"Intel DC P4510 1TB SSD 2.5"" U.2",False,13f4acad-bb23-42be-9c7a-84e087f24629,ssd_0193,,DC,SSD,1000GB
,250,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Kingston,Kingston A2000 250GB SSD M.2-2280 PCIe 3.0 X4 NVMe,True,13fa26fa-7e79-4966-b6df-71929ebba202,ssd_0194,,A2000,SSD,250GB
,512,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Acer,Acer FA100 512GB SSD M.2-2280 PCIe 3.0 X4 NVMe,True,1414297a-cb23-4118-9242-cb11e990de8a,ssd_0195,,FA100,SSD,512GB
,128,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Gigabyte,Gigabyte GP-GSM2NE3128GNTD 128GB SSD M.2-2280 PCIe 3.0 x4 NVMe,True,1420202e-757c-4bf4-87f2-d841ffb5b80b,ssd_0196,,GP-GSM2NE3128GNTD,SSD,128GB
,2000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,ADATA,ADATA XPG SX8100 2TB SSD M.2-2280 PCIe 3.0 x4 NVMe,True,142ed5aa-d76f-415b-80d5-2478e6e6e71b,ssd_0197,,XPG,SSD,2000GB
,240,ssd,"2.5""",SATA 6.0 Gb/s,,Patriot,"Patriot Burst 240GB SSD 2.5"" SATA 6.0 Gb/s",False,148bd723-1e06-4878-8d4b-28017881e155,ssd_0198,,Burst,SSD,240GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Seagate,Seagate Lightsaber Collection FireCuda 2TB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,14bb389e-8e42-484c-9396-c962ddaf60dd,ssd_0199,,Lightsaber,SSD,2000GB
,2000,ssd,M.2-2280,M.2 PCIe 5.0 x4,,Corsair,Corsair MP700 PRO w/Heatsink 2TB M.2-2280 SSD PCIe 5.0 X4 NVME,True,14dae931-bf53-4fb5-98ae-fc8ec118c91c,ssd_0200,,MP700,SSD,2000GB
,1000,ssd,"2.5""",SATA 6.0 Gb/s,,Lexar,"Lexar NQ100 1.92TB SSD 2.5"" SATA",False,151fb048-3bf3-474c-9343-35fc777a05f5,ssd_0201,,NQ100,SSD,1000GB
,256,ssd,"2.5""",SATA 6.0 Gb/s,,Inland,"Inland Professional 256GB SSD 2.5"" SATA 6.0 Gb/s",False,1526f5ef-4836-4eb4-a843-c7481580a8d2,ssd_0202,,Professional,SSD,256GB
,500,ssd,"2.5""",SATA 6.0 Gb/s,,Samsung,"Samsung 860 Evo 500GB SSD 2.5"" SATA",False,15416d84-a62f-4d73-aacc-c52dac206031,ssd_0203,,860,SSD,500GB
,120,ssd,"2.5""",SATA 6.0 Gb/s,,Kingston,"Kingston HyperX 120GB SSD 2.5"" SATA 6.0 Gb/s",False,155dde0e-2487-486d-adce-576e73cc9d96,ssd_0204,,HyperX,SSD,120GB
,64,ssd,"2.5""",SATA 6.0 Gb/s,,ADATA,"ADATA Premier Pro SP900 64GB SSD 2.5"" SATA",False,1581a682-b182-45a0-8013-1f7c7660a585,ssd_0205,,Premier,SSD,64GB
,1000,ssd,PCIe,M.2 PCIe 3.0 x8,,Hitachi,Hitachi Ultrastar SN260 1.6 TB SSD PCIe PCIe x8 NVMe,True,15b1de2e-a1c5-498e-a253-2a2362edba95,ssd_0206,,Ultrastar,SSD,1000GB
,500,ssd,M.2-2280,M.2 PCIe 3.0 x4,,PNY,PNY CS1030 500GB SSD M.2-2280 PCIe 3.0 x4 NVMe,True,15badd31-ea8e-4aed-bb7c-5d0445004958,ssd_0207,,CS1030,SSD,500GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Seagate,Seagate Barracuda 2TB SSD M.2-2280 PCIe 4.0 X4 NVMe,True,15e035ae-3d7d-4361-ae16-6d6366a013d9,ssd_0208,,Barracuda,SSD,2000GB
,2000,ssd,"2.5""",SATA 6.0 Gb/s,,SanDisk,"SanDisk SSD PLUS 2TB SSD 2.5"" SATA 6.0 Gb/s",False,16030d69-434b-4ebf-a868-734e3bb81cb7,ssd_0209,,SSD,SSD,2000GB
,240,ssd,M.2-2280,M.2 SATA,,Kingston,Kingston A400 240GB SSD M.2-2280 SATA,False,16565478-18f3-4908-ad4d-9f5e74ad2f46,ssd_0210,,A400,SSD,240GB
,2000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Patriot,Patriot P300 2TB M.2-2280 SSD PCIe 3.0 x4 NVMe,True,1679e1e8-0d61-48b9-881b-cde8e9114c36,ssd_0211,,P300,SSD,2000GB
,1000,ssd,M.2-2280,M.2 PCIe 5.0 x4,,TEAMGROUP,TEAMGROUP T-FORCE GA PRO 1TB SSD M.2 PCIe 5.0 NVMe,True,167a6d5c-e427-4f39-9563-80d8df4c8107,ssd_0212,,T-FORCE,SSD,1000GB
,4000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Sabrent,Sabrent Rocket Q4 4TB SSD M.2-2280 PCIe 4.0 X4 NVMe,True,1701f4da-b59a-4bd2-b051-0d2ff907d76f,ssd_0213,,Rocket,SSD,4000GB
,512,ssd,"2.5""",SATA 6.0 Gb/s,,Samsung,"Samsung 850 Pro 512 GB 2.5"" SSD SATA 6.0 Gb/s",False,170ae739-ce45-4327-8105-72a743b848a6,ssd_0214,,850,SSD,512GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Klevv,Klevv CRAS 1TB SSD M.2-2280 PCIe 3.0 NVMe,True,1712c753-35d9-4447-a4b3-b01911e8b587,ssd_0215,,CRAS,SSD,1000GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,HP,HP FX900 Pro 1TB SSD M.2-2280 PCIe 4.0 X4 NVMe,True,1717a51f-0c67-4aac-8f35-46de4bbe0b7f,ssd_0216,,FX900,SSD,1000GB
,512,ssd,M.2-2280,M.2 PCIe 3.0 x2,,Gigabyte,Gigabyte GP-GSM2NE8512GNTD 512GB SSD M.2 2280 PCIe 3.0 X2 NVMe,True,172e5478-cf00-43d8-9479-1b4c1cf64be6,ssd_0217,,GP-GSM2NE8512GNTD,SSD,512GB
,240,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Kingston,Kingston A1000 240GB SSD M.2-2280 PCIe 3.0 X4 NVMe,True,172ea69f-4db6-4a0a-8dc5-96febcf9659f,ssd_0218,,A1000,SSD,240GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Lexar,Lexar NM610 1TB SSD M.2 PCIe 3.0 NVMe,True,17376a17-1fca-404f-ad08-af765ac532e1,ssd_0219,,NM610,SSD,1000GB
,500,ssd,"2.5""",SATA 6.0 Gb/s,,Western Digital,"Western Digital WD Blue 500GB SSD 2.5"" SATA",False,176c728e-eba0-4bda-974d-7ca5582e0f20,ssd_0220,,WD,SSD,500GB
,2000,ssd,M.2-2280,M.2 SATA,,Western Digital,Western Digital Red SA500 2TB SSD M.2-2280 SATA,False,17a03a28-0d38-4b14-8506-64348a8d200f,ssd_0221,,Red,SSD,2000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Orico,Orico e7400 2TB SSD M.2 PCIe 4.0 NVMe,True,17aa9314-1ba4-494b-bfc0-1284d6fc4837,ssd_0222,,e7400,SSD,2000GB
,1000,ssd,M.2-2280,M.2 PCIe 5.0 x4,,Acer,Acer Predator GM9 1TB SSD M.2-2280 PCIe 5.0 x4 NVMe,True,17eb80f7-395c-467f-9a37-5fbc9df03913,ssd_0223,,Predator,SSD,1000GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,ADATA,ADATA LEGEND 700 GOLD 1TB M.2-2280 SSD PCIe 3.0 x4 NVMe,True,17f8ebef-1a02-4866-b5c9-706a09ad0f66,ssd_0224,,LEGEND,SSD,1000GB
,1000,ssd,"2.5""",SATA 6.0 Gb/s,,Lexar,"Lexar NM700 1TB 2.5"" SSD SATA",False,183fe7c2-409b-4333-a33f-20cbf8e0cb37,ssd_0225,,NM700,SSD,1000GB
